32#	Number	of	sensors
#x	z			
0	0.06			
0.1	0.15			
0.15	0.2			
0.24	0.22			
0.36	0.22			
0.43	0.19			
0.51	0.13			
0.57	0.04			
0.74	0.04			
0.82	0.12			
0.93	0.19			
1	0.23			
1.1	0.22			
1.19	0.17			
1.24	0.11			
1.33	0.02			
1.5	0.02			
1.56	0.11			
1.63	0.15			
1.68	0.2			
1.85	0.21			
1.93	0.15			
2	0.1			
2.08	0.04			
2.22	0.05			
2.33	0.12			
2.39	0.2			
2.46	0.25			
2.59	0.26			
2.66	0.2			
2.72	0.13			
2.79	0.04			
1342#	Number	of	data					
#a	b	m	n	R	err			
1	2	3	4	-218.9146 0.0000000
1	2	4	5	-158.8179 0.042224
1	2	5	6	-32.91621 0.007464
1	2	6	7	-22.11612 0.0000000
1	2	7	8	-11.20034 0.0000000
1	2	8	9	-3.573254 -0.000010
1	2	9	10	-0.296530 0.000082
1	2	10	11	-0.276146 0.0000000
1	3	5	7	-133.6421 0.050915
1	3	7	9	-31.55879 0.007348
1	3	9	11	-1.097914 0.000324
1	3	11	13	-2.415108 0.000649
1	3	13	15	-0.995885 0.000229
1	3	15	17	-0.796957 0.0000000
1	3	17	19	-0.318865 0.000081
1	3	19	21	-0.227873 0.000099
2	3	4	5	-361.2256 -0.032564
2	3	5	6	-48.55145 0.0000000
2	3	6	7	-30.02901 -0.000254
2	3	7	8	-13.02371 -0.000031
2	3	8	9	-3.738943 0.001017
2	3	9	10	-0.271233 -0.000000
2	3	10	11	-0.252909 0.000089
2	3	11	12	-0.471412 0.0000000
1	4	7	10	-82.92706 -0.001163
1	4	10	13	-6.317758 -0.000009
1	4	13	16	-3.234606 -0.000002
1	4	16	19	-1.337629 -0.000000
1	4	19	22	-0.686897 0.0000000
1	4	22	25	-0.787470 0.000205
1	4	25	28	-0.313183 -0.000000
1	4	28	31	-0.249063 0.000072
2	4	6	8	-196.6857 0.0000000
2	4	8	10	-14.80904 0.003523
2	4	10	12	-2.397073 0.000880
2	4	12	14	-3.109299 -0.000004
2	4	14	16	-1.783011 0.000440
2	4	16	18	-0.762473 0.0000000
2	4	18	20	-0.388431 -0.000000
2	4	20	22	-0.355665 0.000155
3	4	5	6	-222.0266 0.0000000
3	4	6	7	-113.6022 0.027218
3	4	7	8	-39.99276 0.013609
3	4	8	9	-10.14527 -0.000037
3	4	9	10	-0.647697 -0.000000
3	4	10	11	-0.596737 0.000260
3	4	11	12	-1.075368 0.000300
3	4	12	13	-1.697325 0.000601
1	5	9	13	-16.19440 -0.000101
1	5	13	17	-7.530694 0.003642
1	5	17	21	-2.147583 0.000575
1	5	21	25	-1.912163 0.000407
1	5	25	29	-0.785790 0.0000000
2	5	8	11	-43.38765 0.0000000
2	5	11	14	-11.25084 0.0000000
2	5	14	17	-5.112197 0.0000000
2	5	17	20	-1.429327 0.0000000
2	5	20	23	-1.321110 0.0000000
2	5	23	26	-0.960276 0.000243
2	5	26	29	-0.471550 0.0000000
2	5	29	32	-0.356945 0.0000000
3	5	7	9	-198.5627 0.135589
3	5	9	11	-4.104864 0.001059
3	5	11	13	-8.574887 0.002996
3	5	13	15	-3.263825 0.001981
3	5	15	17	-2.465767 0.001401
3	5	17	19	-0.939162 0.000458
3	5	19	21	-0.660398 0.000264
3	5	21	23	-0.762260 0.000324
4	5	6	7	-414.1113 0.099541
4	5	7	8	-123.8019 0.078694
4	5	8	9	-24.86714 0.006221
4	5	9	10	-1.516699 0.0000000
4	5	10	11	-1.344005 0.000549
4	5	11	12	-2.454895 0.000777
4	5	12	13	-3.342219 0.001099
4	5	13	14	-0.791401 0.000274
2	6	10	14	-24.60793 0.0000000
2	6	14	18	-8.909559 0.002421
2	6	18	22	-2.550621 0.0000000
2	6	22	26	-2.239381 -0.000000
2	6	26	30	-0.909863 -0.000000
3	6	9	12	-16.30708 0.0000000
3	6	12	15	-14.64357 0.004862
3	6	15	18	-4.903124 0.001215
3	6	18	21	-1.817973 0.000429
3	6	21	24	-1.812540 0.0000000
3	6	24	27	-0.892134 0.0000000
3	6	27	30	-0.638988 0.000151
4	6	8	10	-82.88634 0.048742
4	6	10	12	-9.908209 0.004308
4	6	12	14	-9.191831 0.002154
4	6	14	16	-4.430335 0.001865
4	6	16	18	-1.932343 0.000538
4	6	18	20	-0.958113 0.000380
4	6	20	22	-0.846050 0.0000000
4	6	22	24	-1.013247 0.0000000
5	6	7	8	-425.8459 1.213548
5	6	8	9	-53.93134 0.040362
5	6	9	10	-2.562251 -0.000000
5	6	10	11	-2.197036 0.000891
5	6	11	12	-3.911411 0.001544
5	6	12	13	-4.303678 0.002184
5	6	13	14	-0.752391 0.000445
5	6	14	15	-1.278931 0.000630
3	7	11	15	-31.06655 0.016570
3	7	15	19	-7.333946 0.004474
3	7	19	23	-3.020169 0.001890
3	7	23	27	-1.956807 0.001195
3	7	27	31	-0.998619 0.000732
4	7	10	13	-27.67610 0.007725
4	7	13	16	-7.780873 -0.000021
4	7	16	19	-3.559057 -0.000002
4	7	19	22	-1.720409 -0.000000
4	7	22	25	-1.909354 -0.000000
4	7	25	28	-0.732820 -0.000000
4	7	28	31	-0.583905 0.0000000
5	7	9	11	-10.07076 0.007083
5	7	11	13	-16.02076 0.011359
5	7	13	15	-3.204062 0.001338
5	7	15	17	-2.808635 0.001639
5	7	17	19	-1.119900 0.000579
5	7	19	21	-0.754571 0.000409
5	7	21	23	-0.839971 0.000473
5	7	23	25	-0.709102 0.000442
6	7	8	9	-63.79541 0.060094
6	7	9	10	-2.987169 0.002028
6	7	10	11	-2.314705 0.001798
6	7	11	12	-4.035966 0.003252
6	7	12	13	-3.762614 0.003252
6	7	13	14	-0.369731 0.000095
6	7	14	15	-0.800354 0.000507
6	7	15	16	-0.640588 0.000488
4	8	12	16	-30.52259 0.007078
4	8	16	20	-5.983708 0.0000000
4	8	20	24	-3.631255 0.001251
4	8	24	28	-1.646965 -0.000000
4	8	28	32	-1.046605 0.0000000
5	8	11	14	-32.85255 -0.000219
5	8	14	17	-9.019804 0.0000000
5	8	17	20	-2.448647 -0.000001
5	8	20	23	-2.011236 0.000439
5	8	23	26	-1.426165 -0.000000
5	8	26	29	-0.675736 0.0000000
5	8	29	32	-0.511836 -0.000000
6	8	10	12	-19.48546 0.016143
6	8	12	14	-12.23620 0.009498
6	8	14	16	-4.657659 0.003166
6	8	16	18	-2.109314 0.001480
6	8	18	20	-0.983508 0.000625
6	8	20	22	-0.800495 0.000593
6	8	22	24	-0.962324 0.000685
6	8	24	26	-0.508543 0.000419
7	8	9	10	-9.469278 0.004414
7	8	10	11	-5.533418 0.002207
7	8	11	12	-7.611925 0.002207
7	8	12	13	-7.081275 0.002703
7	8	13	14	-1.030656 0.0000000
7	8	14	15	-1.824044 0.0000000
7	8	15	16	-1.398034 0.000390
7	8	16	17	-0.908465 0.000337
