32#	Number	of	sensors
#x	z			
0	0.06			
0.1	0.15			
0.15	0.2			
0.24	0.22			
0.36	0.22			
0.43	0.19			
0.51	0.13			
0.57	0.04			
0.74	0.04			
0.82	0.12			
0.93	0.19			
1	0.23			
1.1	0.22			
1.19	0.17			
1.24	0.11			
1.33	0.02			
1.5	0.02			
1.56	0.11			
1.63	0.15			
1.68	0.2			
1.85	0.21			
1.93	0.15			
2	0.1			
2.08	0.04			
2.22	0.05			
2.33	0.12			
2.39	0.2			
2.46	0.25			
2.59	0.26			
2.66	0.2			
2.72	0.13			
2.79	0.04			
1342#	Number	of	data					
#a	b	m	n	R	err			
1	2	3	4	-217.5145 0.056103
1	2	4	5	-180.6869 0.088707
1	2	5	6	-40.20930 0.014025
1	2	6	7	-21.17522 0.011088
1	2	7	8	-10.71304 0.004294
1	2	8	9	-3.941351 0.001753
1	2	9	10	-0.389760 0.000154
1	2	10	11	-0.249262 0.0000000
1	3	5	7	-160.8358 0.044420
1	3	7	9	-33.10545 0.0000000
1	3	9	11	-1.309127 0.000490
1	3	11	13	-2.429825 0.000981
1	3	13	15	-0.751316 0.000173
1	3	15	17	-0.705262 0.0000000
1	3	17	19	-0.242374 0.000061
1	3	19	21	-0.226240 0.000086
2	3	4	5	-445.8610 0.170790
2	3	5	6	-67.41461 0.047737
2	3	6	7	-32.14979 0.015095
2	3	7	8	-13.93727 0.009244
2	3	8	9	-4.514839 0.002668
2	3	9	10	-0.410081 0.000204
2	3	10	11	-0.259663 0.000176
2	3	11	12	-0.503656 0.000263
1	4	7	10	-85.03207 0.021045
1	4	10	13	-6.466144 0.0000000
1	4	13	16	-2.388186 0.000930
1	4	16	19	-1.256520 0.0000000
1	4	19	22	-0.642577 0.0000000
1	4	22	25	-0.628338 0.000232
1	4	25	28	-0.239618 0.000058
1	4	28	31	-0.234198 0.000100
2	4	6	8	-187.3187 -0.010705
2	4	8	10	-17.31801 0.0000000
2	4	10	12	-2.559931 0.0000000
2	4	12	14	-2.997498 -0.000002
2	4	14	16	-1.323381 0.000334
2	4	16	18	-0.779353 0.0000000
2	4	18	20	-0.336366 0.000083
2	4	20	22	-0.318588 0.000083
3	4	5	6	-252.9730 0.196453
3	4	6	7	-102.5544 0.029616
3	4	7	8	-38.72987 0.023413
3	4	8	9	-11.39725 0.004534
3	4	9	10	-0.990955 0.000231
3	4	10	11	-0.615361 0.000283
3	4	11	12	-1.181678 0.0000000
3	4	12	13	-1.727088 0.000925
1	5	9	13	-19.22721 0.004138
1	5	13	17	-6.799524 0.005068
1	5	17	21	-2.038814 0.000731
1	5	21	25	-1.662056 0.000633
1	5	25	29	-0.702322 0.000182
2	5	8	11	-55.00662 0.022046
2	5	11	14	-12.27093 0.003182
2	5	14	17	-4.773540 0.001948
2	5	17	20	-1.331317 0.000562
2	5	20	23	-1.205750 0.000281
2	5	23	26	-0.889820 0.000281
2	5	26	29	-0.449154 0.000222
2	5	29	32	-0.324054 0.000099
3	5	7	9	-216.4886 0.314729
3	5	9	11	-5.773006 0.004015
3	5	11	13	-9.729298 0.006718
3	5	13	15	-2.821209 0.002539
3	5	15	17	-2.501096 0.002007
3	5	17	19	-0.814991 0.000744
3	5	19	21	-0.752682 0.000549
3	5	21	23	-0.639007 0.000419
4	5	6	7	-425.7176 0.0000000
4	5	7	8	-134.1246 0.166628
4	5	8	9	-32.65823 0.017762
4	5	9	10	-2.625498 0.001433
4	5	10	11	-1.549844 0.000785
4	5	11	12	-2.869609 0.001433
4	5	12	13	-3.963754 0.001812
4	5	13	14	-0.761525 0.000392
2	6	10	14	-27.31298 0.006102
2	6	14	18	-8.857109 0.002157
2	6	18	22	-2.582198 -0.000001
2	6	22	26	-2.051769 -0.000000
2	6	26	30	-0.911287 0.000269
3	6	9	12	-20.95865 0.0000000
3	6	12	15	-15.76298 0.004585
3	6	15	18	-5.200733 0.001146
3	6	18	21	-1.910489 0.000573
3	6	21	24	-1.614078 0.0000000
3	6	24	27	-0.911558 0.000286
3	6	27	30	-0.647556 -0.000000
4	6	8	10	-106.1699 0.052602
4	6	10	12	-11.09811 0.004158
4	6	12	14	-10.65475 0.004158
4	6	14	16	-4.317537 0.002324
4	6	16	18	-2.425452 0.001162
4	6	18	20	-0.996027 0.000519
4	6	20	22	-0.926914 0.000259
4	6	22	24	-0.924060 0.000259
5	6	7	8	-435.0342 0.654526
5	6	8	9	-66.45574 0.032946
5	6	9	10	-4.446832 0.001681
5	6	10	11	-2.481925 0.001029
5	6	11	12	-4.199308 0.001681
5	6	12	13	-5.066482 0.001681
5	6	13	14	-0.862320 0.000210
5	6	14	15	-1.326294 0.000297
3	7	11	15	-32.36421 0.0000000
3	7	15	19	-7.613413 0.001675
3	7	19	23	-3.024764 0.0000000
3	7	23	27	-1.880052 0.000418
3	7	27	31	-0.994345 0.000296
4	7	10	13	-29.20320 -0.000187
4	7	13	16	-8.040405 -0.000011
4	7	16	19	-4.054970 0.001062
4	7	19	22	-1.911443 -0.000000
4	7	22	25	-1.798594 0.000531
4	7	25	28	-0.654119 0.0000000
4	7	28	31	-0.643485 0.0000000
5	7	9	11	-13.28125 0.014308
5	7	11	13	-16.20035 0.015007
5	7	13	15	-3.611871 0.003393
5	7	15	17	-3.278917 0.003199
5	7	17	19	-1.018313 0.000937
5	7	19	21	-0.889635 0.000824
5	7	21	23	-0.740607 0.000748
5	7	23	25	-0.710426 0.000632
6	7	8	9	-73.51849 0.068395
6	7	9	10	-4.183938 0.002867
6	7	10	11	-2.152686 0.001723
6	7	11	12	-3.287361 0.002703
6	7	12	13	-3.627438 0.002867
6	7	13	14	-0.545321 0.000413
6	7	14	15	-0.874228 0.000716
6	7	15	16	-0.661942 0.000585
4	8	12	16	-33.91255 0.011835
4	8	16	20	-7.062582 0.0000000
4	8	20	24	-3.553953 0.0000000
4	8	24	28	-1.641058 0.000369
4	8	28	32	-1.082157 -0.000000
5	8	11	14	-35.46221 0.015988
5	8	14	17	-10.32386 0.005652
5	8	17	20	-2.471916 0.001153
5	8	20	23	-2.003785 0.000815
5	8	23	26	-1.414055 0.000706
5	8	26	29	-0.680305 0.000288
5	8	29	32	-0.495321 0.000249
6	8	10	12	-20.14595 0.017582
6	8	12	14	-13.85731 0.010964
6	8	14	16	-5.061425 0.003876
6	8	16	18	-2.662767 0.001938
6	8	18	20	-0.976486 0.000777
6	8	20	22	-0.853147 0.000709
6	8	22	24	-0.841055 0.000755
6	8	24	26	-0.513836 0.000388
7	8	9	10	-16.31707 0.010514
7	8	10	11	-6.542130 0.003219
7	8	11	12	-8.173810 0.003219
7	8	12	13	-8.371112 0.004917
7	8	13	14	-1.320916 0.000804
7	8	14	15	-2.027559 0.001314
7	8	15	16	-1.501813 0.001039
7	8	16	17	-1.320987 0.000734
5	9	13	17	-34.19939 0.014276
5	9	17	21	-6.280027 0.002914
