#ITitle 	"MINI-LIGNE.180614.13H50"
#IInfo 	" "
#IVersion 	9.000
#IDate 	02/00/2048 
!Data Type: F-Freq. Domain, S-Stream Data, T-Time Domain 
#ST
!--------------------------------------
!System Section
#SNAME   "MINI_LIGNE18061413H5"
#SGDflt  0
#SR50Hz
#SHiNse
#SMuxN  1
#SXcale 1.000
#SOffset 0.00000
!TX Section
#XMXVlt  480.000
#XCurMx  2500.000
#XPowMx  250.000
#XVTrgt  50.000
#XITrgt  20.000
#XBtVmn  11.000
#XTmpMx  70.000
#XLrRes  1
#XUpRes  200000
!TDIP Section
#TFrequ  5.000
#TStcks  3
#TRDely  29.999
#TLngtR  59.999
#TChrg
#TIPDly  2.222
#TNResOnly
!ERTLab Header Info
Electrodes input/output format
#elec_no_cable= 1
#elec_cable_col= 1
#elec_id_col= 2
#elec_x_col= 3
#elec_y_col= 4
#elec_z_col= 5
#elec_elev_col= -1
#elec_type_col= -1
#data_id_col= 1
#data_a_cable_col= 2
#data_a_elec_col= 3
#data_b_cable_col= 4
#data_b_elec_col= 5
#data_m_cable_col= 6
#data_m_elec_col= 7
#data_n_cable_col= 8
#data_n_elec_col= 9
#data_res_col= 10
#data_std_res_col= 11
#data_ip_wind_col= -1
#data_std_ip_col= -1
#data_i_curr_col= 14
#data_appres= 1
#data_ip_scale= 1000
!Electrodes
#elec_start
!Cbl# El# Elev-X  Elev-Y  Elev-Z  Terrn-Z  Type  El.Num
 001,01 +.00000 +.00000 +.00000 +.00000 001
 001,02 +.20000 +.00000 +.00000 +.00000 002
 001,03 +.40000 +.00000 +.00000 +.00000 003
 001,04 +.60000 +.00000 +.00000 +.00000 004
 001,05 +.80000 +.00000 +.00000 +.00000 005
 001,06 +1.0000 +.00000 +.00000 +.00000 006
 001,07 +1.2000 +.00000 +.00000 +.00000 007
 001,08 +1.4000 +.00000 +.00000 +.00000 008
 001,09 +1.6000 +.00000 +.00000 +.00000 009
 001,10 +1.8000 +.00000 +.00000 +.00000 010
 001,11 +2.0000 +.00000 +.00000 +.00000 011
 001,12 +2.2000 +.00000 +.00000 +.00000 012
 001,13 +2.4000 +.00000 +.00000 +.00000 013
 001,14 +2.6000 +.00000 +.00000 +.00000 014
 001,15 +2.8000 +.00000 +.00000 +.00000 015
 001,16 +3.0000 +.00000 +.00000 +.00000 016
 001,17 +3.2000 +.00000 +.00000 +.00000 017
 001,18 +3.4000 +.00000 +.00000 +.00000 018
 001,19 +3.6000 +.00000 +.00000 +.00000 019
 001,20 +3.8000 +.00000 +.00000 +.00000 020
 001,21 +4.0000 +.00000 +.00000 +.00000 021
 001,22 +4.2000 +.00000 +.00000 +.00000 022
 001,23 +4.4000 +.00000 +.00000 +.00000 023
 001,24 +4.6000 +.00000 +.00000 +.00000 024
 001,25 +4.8000 +.00000 +.00000 +.00000 025
 001,26 +5.0000 +.00000 +.00000 +.00000 026
 001,27 +5.2000 +.00000 +.00000 +.00000 027
 001,28 +5.4000 +.00000 +.00000 +.00000 028
 001,29 +5.6000 +.00000 +.00000 +.00000 029
 001,30 +5.8000 +.00000 +.00000 +.00000 030
 001,31 +6.0000 +.00000 +.00000 +.00000 031
 001,32 +6.2000 +.00000 +.00000 +.00000 032
#elec_end
!End ERTLab Header Info
!---------------------------------------------------!
!Batteries Main +12.9 Tx  +12.8 TxV 0.000
!Temp.     Main +35.3 Txp +26.0 Txs +25.2
!Begin Data Section!
#data_start
! ID      A      B      M      N        V/I,     Std.      Amp.,   Std.    Current   ContactR  Date_And_Time    Gains     Tx_V
! num   Ca El  Ca El  Ca El  Ca El    (Ohms)    (Ohms)    (Volts) (Volts)  
000001 001,01 001,02 001,03 001,04 -226.8001 0.0000000 -3.967073 0.0000000 +17.49149 +2808.000 20480200_185542 CH 01 GN 1  +43.5
000002 001,01 001,02 001,04 001,05 -188.4230 +0.114609 -3.295800 +0.002004 +17.49149 +2808.000 20480200_185542 CH 02 GN 1  +43.5
000003 001,01 001,02 001,05 001,06 -41.93041 +0.016542 -0.733425 +0.000289 +17.49149 +2808.000 20480200_185542 CH 03 GN 1  +43.5
000004 001,01 001,02 001,06 001,07 -21.03697 +0.010130 -0.367968 +0.000177 +17.49149 +2808.000 20480200_185542 CH 04 GN 2  +43.5
000005 001,01 001,02 001,07 001,08 -11.09975 +0.005065 -0.194151 +0.000088 +17.49149 +2808.000 20480200_185542 CH 05 GN 2  +43.5
000006 001,01 001,02 001,08 001,09 -4.207365 +0.001462 -0.073593 +0.000025 +17.49149 +2808.000 20480200_185542 CH 06 GN 3  +43.5
000007 001,01 001,02 001,09 001,10 -0.419245 +0.000182 -0.007333 +0.000003 +17.49149 +2808.000 20480200_185542 CH 07 GN 4  +43.5
000008 001,01 001,02 001,10 001,11 -0.264017 +0.000091 -0.004618 +0.000001 +17.49149 +2808.000 20480200_185542 CH 08 GN 4  +43.5
000009 001,01 001,03 001,05 001,07 -164.8808 -0.012962 -1.840268 -0.000144 +11.16120 +4434.000 20480200_185544 CH 01 GN 1  +41.0
000010 001,01 001,03 001,07 001,09 -34.50831 0.0000000 -0.385154 0.0000000 +11.16120 +4434.000 20480200_185544 CH 02 GN 2  +41.0
000011 001,01 001,03 001,09 001,11 -1.394422 0.0000000 -0.015563 0.0000000 +11.16120 +4434.000 20480200_185544 CH 03 GN 3  +41.0
000012 001,01 001,03 001,11 001,13 -2.497536 0.0000000 -0.027875 0.0000000 +11.16120 +4434.000 20480200_185544 CH 04 GN 3  +41.0
000013 001,01 001,03 001,13 001,15 -0.730362 0.0000000 -0.008151 0.0000000 +11.16120 +4434.000 20480200_185544 CH 05 GN 3  +41.0
000014 001,01 001,03 001,15 001,17 -0.708951 0.0000000 -0.007912 0.0000000 +11.16120 +4434.000 20480200_185544 CH 06 GN 4  +41.0
000015 001,01 001,03 001,17 001,19 -0.240241 -0.000000 -0.002681 -0.000000 +11.16120 +4434.000 20480200_185544 CH 07 GN 4  +41.0
000016 001,01 001,03 001,19 001,21 -0.233289 +0.000087 -0.002603 +0.000000 +11.16120 +4434.000 20480200_185544 CH 08 GN 3  +41.0
000017 001,02 001,03 001,04 001,05 -462.7051 +0.176848 -3.708813 +0.001417 +8.015501 +4056.000 20480200_185546 CH 01 GN 1  +26.0
000018 001,02 001,03 001,05 001,06 -70.20912 +0.044212 -0.562761 +0.000354 +8.015501 +4056.000 20480200_185546 CH 02 GN 1  +26.0
000019 001,02 001,03 001,06 001,07 -31.79725 +0.015631 -0.254870 +0.000125 +8.015501 +4056.000 20480200_185546 CH 03 GN 2  +26.0
000020 001,02 001,03 001,07 001,08 -14.39090 +0.007134 -0.115350 +0.000057 +8.015501 +4056.000 20480200_185546 CH 04 GN 2  +26.0
000021 001,02 001,03 001,08 001,09 -4.811655 +0.001953 -0.038567 +0.000015 +8.015501 +4056.000 20480200_185546 CH 05 GN 3  +26.0
000022 001,02 001,03 001,09 001,10 -0.443006 +0.000199 -0.003550 +0.000001 +8.015501 +4056.000 20480200_185546 CH 06 GN 4  +26.0
000023 001,02 001,03 001,10 001,11 -0.267739 +0.000141 -0.002146 +0.000001 +8.015501 +4056.000 20480200_185546 CH 07 GN 4  +26.0
