32#	Number	of	sensors
#x	z			
0	0.06			
0.1	0.15			
0.15	0.2			
0.24	0.22			
0.36	0.22			
0.43	0.19			
0.51	0.13			
0.57	0.04			
0.74	0.04			
0.82	0.12			
0.93	0.19			
1	0.23			
1.1	0.22			
1.19	0.17			
1.24	0.11			
1.33	0.02			
1.5	0.02			
1.56	0.11			
1.63	0.15			
1.68	0.2			
1.85	0.21			
1.93	0.15			
2	0.1			
2.08	0.04			
2.22	0.05			
2.33	0.12			
2.39	0.2			
2.46	0.25			
2.59	0.26			
2.66	0.2			
2.72	0.13			
2.79	0.04			
1342#	Number	of	data					
#a	b	m	n	R	err			
1	2	3	4	-221.8706 -0.021394
1	2	4	5	-156.9861 0.074112
1	2	5	6	-33.22859 0.013101
1	2	6	7	-22.18720 0.007564
1	2	7	8	-11.43669 0.004632
1	2	8	9	-3.369036 0.000945
1	2	9	10	-0.289203 0.000083
1	2	10	11	-0.280474 0.000083
1	3	5	7	-133.6896 0.062648
1	3	7	9	-31.58536 0.009042
1	3	9	11	-1.089347 0.000489
1	3	11	13	-2.454071 0.000565
1	3	13	15	-1.011966 0.000489
1	3	15	17	-0.801483 0.000346
1	3	17	19	-0.331490 0.000141
1	3	19	21	-0.225439 0.000122
2	3	4	5	-351.4325 0.0000000
2	3	5	6	-48.45678 0.014159
2	3	6	7	-29.78209 0.010012
2	3	7	8	-13.24298 0.007079
2	3	8	9	-3.516157 0.001769
2	3	9	10	-0.262515 0.0000000
2	3	10	11	-0.255916 0.000110
2	3	11	12	-0.490914 0.000221
1	4	7	10	-83.58492 -0.002261
1	4	10	13	-6.405854 -0.000008
1	4	13	16	-3.305268 0.000799
1	4	16	19	-1.348636 0.0000000
1	4	19	22	-0.690196 0.000199
1	4	22	25	-0.814505 0.0000000
1	4	25	28	-0.323865 0.000070
1	4	28	31	-0.249907 0.000070
2	4	6	8	-199.5926 0.0000000
2	4	8	10	-14.02793 0.003438
2	4	10	12	-2.470334 0.000607
2	4	12	14	-3.100331 0.0000000
2	4	14	16	-1.833606 0.000429
2	4	16	18	-0.756529 0.0000000
2	4	18	20	-0.403551 0.000107
2	4	20	22	-0.357808 0.000107
3	4	5	6	-225.2811 0.053753
3	4	6	7	-115.3143 -0.002375
3	4	7	8	-41.16454 -0.000593
3	4	8	9	-9.617077 0.003359
3	4	9	10	-0.622452 0.0000000
3	4	10	11	-0.604952 0.000148
3	4	11	12	-1.117217 0.0000000
3	4	12	13	-1.687595 -0.000000
1	5	9	13	-16.03546 0.006522
1	5	13	17	-7.554177 0.005648
1	5	17	21	-2.165103 0.001153
1	5	21	25	-1.956714 0.001153
1	5	25	29	-0.797384 0.000407
2	5	8	11	-40.44082 -0.000475
2	5	11	14	-11.20792 0.002692
2	5	14	17	-5.130639 -0.000014
2	5	17	20	-1.455544 0.0000000
2	5	20	23	-1.337103 0.0000000
2	5	23	26	-0.969743 0.000237
2	5	26	29	-0.477438 0.000118
2	5	29	32	-0.360875 0.000084
3	5	7	9	-195.4873 0.271723
3	5	9	11	-3.968404 0.001045
3	5	11	13	-8.522911 0.004180
3	5	13	15	-3.270135 0.002337
3	5	15	17	-2.461924 0.001652
3	5	17	19	-0.962507 0.000584
3	5	19	21	-0.644339 0.000320
3	5	21	23	-0.786181 0.000452
4	5	6	7	-405.7397 -0.024339
4	5	7	8	-122.4240 0.124105
4	5	8	9	-22.82091 0.010539
4	5	9	10	-1.422326 -0.000000
4	5	10	11	-1.320494 0.000380
4	5	11	12	-2.472709 0.000537
4	5	12	13	-3.240936 0.001317
4	5	13	14	-0.779930 0.000190
2	6	10	14	-24.44232 -0.000147
2	6	14	18	-8.923315 -0.000009
2	6	18	22	-2.573135 -0.000001
2	6	22	26	-2.285527 -0.000000
2	6	26	30	-0.915933 0.000208
3	6	9	12	-16.09160 0.004762
3	6	12	15	-14.42899 0.005832
3	6	15	18	-4.891929 0.001683
3	6	18	21	-1.824820 0.000729
3	6	21	24	-1.862777 0.000420
3	6	24	27	-0.891306 0.000297
3	6	27	30	-0.643814 0.0000000
4	6	8	10	-76.72176 0.044310
4	6	10	12	-9.903784 0.0000000
4	6	12	14	-8.967616 0.002960
4	6	14	16	-4.451932 0.001813
4	6	16	18	-1.879157 0.0000000
4	6	18	20	-0.974519 0.000261
4	6	20	22	-0.834825 0.000320
4	6	22	24	-1.039559 -0.000000
5	6	7	8	-426.5913 0.649780
5	6	8	9	-50.04356 0.024126
5	6	9	10	-2.420499 -0.000000
5	6	10	11	-2.164598 0.000615
5	6	11	12	-3.945559 0.001231
5	6	12	13	-4.201992 0.001231
5	6	13	14	-0.742524 -0.000000
5	6	14	15	-1.279983 0.0000000
3	7	11	15	-31.04860 0.0000000
3	7	15	19	-7.388307 0.002434
3	7	19	23	-3.041110 0.000860
3	7	23	27	-1.974160 0.000430
3	7	27	31	-1.005466 0.000304
4	7	10	13	-27.52200 0.0000000
4	7	13	16	-7.847182 0.001899
4	7	16	19	-3.532811 -0.000005
4	7	19	22	-1.700770 -0.000000
4	7	22	25	-1.945616 0.000474
4	7	25	28	-0.746428 -0.000000
4	7	28	31	-0.577017 -0.000000
5	7	9	11	-9.763558 0.008370
5	7	11	13	-16.02124 0.012967
5	7	13	15	-3.228229 0.001323
5	7	15	17	-2.810789 0.001871
5	7	17	19	-1.150930 0.000935
5	7	19	21	-0.738595 0.000548
5	7	21	23	-0.868934 0.000661
5	7	23	25	-0.716267 0.000548
6	7	8	9	-59.76766 0.037691
6	7	9	10	-2.870293 0.001053
6	7	10	11	-2.295473 0.001177
6	7	11	12	-4.116973 0.002355
6	7	12	13	-3.742530 0.001053
6	7	13	14	-0.377606 0.000186
6	7	14	15	-0.824408 0.0000000
6	7	15	16	-0.667908 0.0000000
4	8	12	16	-30.10342 -0.000154
4	8	16	20	-5.922766 -0.000009
4	8	20	24	-3.670948 0.0000000
4	8	24	28	-1.659364 0.0000000
4	8	28	32	-1.047793 0.000308
5	8	11	14	-32.61083 0.0000000
5	8	14	17	-8.995791 0.002449
5	8	17	20	-2.488268 0.000866
5	8	20	23	-2.034382 0.000433
5	8	23	26	-1.441278 0.000530
5	8	26	29	-0.684687 0.000216
5	8	29	32	-0.517947 0.0000000
6	8	10	12	-19.42889 0.010681
6	8	12	14	-11.98024 0.004360
6	8	14	16	-4.695862 0.001888
6	8	16	18	-2.062292 0.0000000
6	8	18	20	-1.006925 0.000385
6	8	20	22	-0.795231 0.000272
6	8	22	24	-0.993361 0.000472
6	8	24	26	-0.509956 0.000304
7	8	9	10	-9.154605 0.0000000
7	8	10	11	-5.405629 0.0000000
7	8	11	12	-7.611283 0.002028
7	8	12	13	-6.862088 0.002028
7	8	13	14	-1.001911 0.0000000
7	8	14	15	-1.806152 0.000717
7	8	15	16	-1.401897 0.000507
7	8	16	17	-0.869718 0.000439
5	9	13	17	-28.55510 0.009101
