32#	Number	of	sensors
#x	z			
0	0.06			
0.1	0.15			
0.15	0.2			
0.24	0.22			
0.36	0.22			
0.43	0.19			
0.51	0.13			
0.57	0.04			
0.74	0.04			
0.82	0.12			
0.93	0.19			
1	0.23			
1.1	0.22			
1.19	0.17			
1.24	0.11			
1.33	0.02			
1.5	0.02			
1.56	0.11			
1.63	0.15			
1.68	0.2			
1.85	0.21			
1.93	0.15			
2	0.1			
2.08	0.04			
2.22	0.05			
2.33	0.12			
2.39	0.2			
2.46	0.25			
2.59	0.26			
2.66	0.2			
2.72	0.13			
2.79	0.04			
1342#	Number	of	data					
#a	b	m	n	R	err			
1	2	3	4	-217.9406 0.057114
1	2	4	5	-165.8740 0.098925
1	2	5	6	-33.92591 0.017487
1	2	6	7	-22.25052 0.014278
1	2	7	8	-10.86500 0.005048
1	2	8	9	-3.804165 0.001262
1	2	9	10	-0.319683 0.000157
1	2	10	11	-0.272208 0.000078
1	3	5	7	-137.2888 0.039982
1	3	7	9	-31.29158 0.007068
1	3	9	11	-1.138422 0.000624
1	3	11	13	-2.392035 0.000624
1	3	13	15	-0.957753 0.000312
1	3	15	17	-0.776962 -0.000000
1	3	17	19	-0.297490 0.0000000
1	3	19	21	-0.228994 0.000123
2	3	4	5	-383.6364 -0.033779
2	3	5	6	-50.76156 0.016889
2	3	6	7	-30.46545 0.008444
2	3	7	8	-12.63992 -0.000032
2	3	8	9	-3.987265 -0.000004
2	3	9	10	-0.295016 0.0000000
2	3	10	11	-0.251241 0.000065
2	3	11	12	-0.459484 0.0000000
1	4	7	10	-81.10609 0.019525
1	4	10	13	-6.288304 0.0000000
1	4	13	16	-3.056446 -0.000002
1	4	16	19	-1.305550 -0.000000
1	4	19	22	-0.675827 -0.000000
1	4	22	25	-0.743855 0.000215
1	4	25	28	-0.295742 0.000076
1	4	28	31	-0.243427 0.000093
2	4	6	8	-191.7737 0.0000000
2	4	8	10	-15.66262 0.003633
2	4	10	12	-2.367329 0.0000000
2	4	12	14	-3.098637 0.0000000
2	4	14	16	-1.667597 0.0000000
2	4	16	18	-0.755545 -0.000000
2	4	18	20	-0.370517 -0.000000
2	4	20	22	-0.345430 0.000139
3	4	5	6	-223.6860 0.112716
3	4	6	7	-110.8729 0.028179
3	4	7	8	-37.82486 0.026359
3	4	8	9	-10.66527 0.003522
3	4	9	10	-0.711757 0.000155
3	4	10	11	-0.594249 0.000220
3	4	11	12	-1.061372 0.0000000
3	4	12	13	-1.714046 0.000622
1	5	9	13	-16.71617 -0.000106
1	5	13	17	-7.388345 0.0000000
1	5	17	21	-2.104068 0.000604
1	5	21	25	-1.839237 -0.000002
1	5	25	29	-0.762180 0.000213
2	5	8	11	-47.10175 -0.000993
2	5	11	14	-11.41250 -0.000031
2	5	14	17	-5.025222 -0.000007
2	5	17	20	-1.385066 -0.000000
2	5	20	23	-1.284853 -0.000000
2	5	23	26	-0.940496 0.0000000
2	5	26	29	-0.460077 -0.000000
2	5	29	32	-0.342976 0.000087
3	5	7	9	-197.9946 0.246961
3	5	9	11	-4.411593 0.001091
3	5	11	13	-8.770943 0.003087
3	5	13	15	-3.193743 0.001725
3	5	15	17	-2.454149 0.000945
3	5	17	19	-0.896143 0.000334
3	5	19	21	-0.680118 0.000272
3	5	21	23	-0.725211 0.000192
4	5	6	7	-431.1560 0.102447
4	5	7	8	-122.4607 0.130595
4	5	8	9	-27.48498 0.0000000
4	5	9	10	-1.718860 0.000400
4	5	10	11	-1.387799 0.000400
4	5	11	12	-2.486740 0.0000000
4	5	12	13	-3.503092 0.001131
4	5	13	14	-0.795037 0.000346
2	6	10	14	-25.10572 -0.000076
2	6	14	18	-8.860649 0.0000000
2	6	18	22	-2.532028 -0.000002
2	6	22	26	-2.175127 0.0000000
2	6	26	30	-0.897049 0.0000000
3	6	9	12	-17.04383 0.005082
3	6	12	15	-14.98832 0.0000000
3	6	15	18	-4.912902 0.001270
3	6	18	21	-1.822797 0.0000000
3	6	21	24	-1.753513 -0.000000
3	6	24	27	-0.884474 -0.000000
3	6	27	30	-0.629804 -0.000000
4	6	8	10	-90.95229 0.055959
4	6	10	12	-10.06491 0.003831
4	6	12	14	-9.569170 0.004423
4	6	14	16	-4.426505 0.002473
4	6	16	18	-2.007895 0.000782
4	6	18	20	-0.953166 0.000391
4	6	20	22	-0.860102 0.0000000
4	6	22	24	-0.987392 0.000276
5	6	7	8	-409.9044 0.735895
5	6	8	9	-58.89997 0.038008
5	6	9	10	-2.889816 -0.000000
5	6	10	11	-2.257808 0.001269
5	6	11	12	-3.938860 0.000897
5	6	12	13	-4.498600 0.002199
5	6	13	14	-0.774567 0.000317
5	6	14	15	-1.298939 0.000549
3	7	11	15	-31.42915 0.007339
3	7	15	19	-7.325626 0.003177
3	7	19	23	-3.001647 0.001123
3	7	23	27	-1.935802 0.000648
3	7	27	31	-0.985707 0.000397
4	7	10	13	-28.10885 0.0000000
4	7	13	16	-7.871500 0.002003
4	7	16	19	-3.624192 0.0000000
4	7	19	22	-1.758317 -0.000000
4	7	22	25	-1.869900 -0.000000
4	7	25	28	-0.715389 0.000177
4	7	28	31	-0.590992 -0.000000
5	7	9	11	-10.70238 0.008167
5	7	11	13	-16.15949 0.010186
5	7	13	15	-3.306129 0.001361
5	7	15	17	-2.892088 0.001667
5	7	17	19	-1.082402 0.000589
5	7	19	21	-0.784657 0.000416
5	7	21	23	-0.808965 0.000538
5	7	23	25	-0.706222 0.000416
6	7	8	9	-69.10127 0.067384
6	7	9	10	-3.230351 0.002306
6	7	10	11	-2.316600 0.001960
6	7	11	12	-3.910732 0.003262
6	7	12	13	-3.802829 0.003262
6	7	13	14	-0.403406 0.000096
6	7	14	15	-0.822910 0.000470
6	7	15	16	-0.645225 0.000508
4	8	12	16	-31.81570 0.007443
4	8	16	20	-6.161772 0.002278
4	8	20	24	-3.615950 0.000930
4	8	24	28	-1.629415 0.0000000
4	8	28	32	-1.036222 0.000402
5	8	11	14	-33.93704 0.0000000
5	8	14	17	-9.411615 0.002635
5	8	17	20	-2.428461 0.000931
5	8	20	23	-2.003961 0.000465
5	8	23	26	-1.423128 0.0000000
5	8	26	29	-0.669322 -0.000000
5	8	29	32	-0.499699 -0.000000
6	8	10	12	-19.86725 0.017009
6	8	12	14	-12.95164 0.010548
6	8	14	16	-4.859483 0.003729
6	8	16	18	-2.221536 0.001667
6	8	18	20	-0.979316 0.000780
6	8	20	22	-0.818402 0.000659
6	8	22	24	-0.940057 0.000859
6	8	24	26	-0.506706 0.000466
7	8	9	10	-10.49572 0.009737
7	8	10	11	-5.793969 0.003159
7	8	11	12	-7.863653 0.003159
7	8	12	13	-7.626922 0.003869
7	8	13	14	-1.130118 0.000394
7	8	14	15	-1.943005 0.001117
7	8	15	16	-1.455381 0.000883
7	8	16	17	-0.996859 0.000483
