32#	Number	of	sensors
#x	z			
0	0.06			
0.1	0.15			
0.15	0.2			
0.24	0.22			
0.36	0.22			
0.43	0.19			
0.51	0.13			
0.57	0.04			
0.74	0.04			
0.82	0.12			
0.93	0.19			
1	0.23			
1.1	0.22			
1.19	0.17			
1.24	0.11			
1.33	0.02			
1.5	0.02			
1.56	0.11			
1.63	0.15			
1.68	0.2			
1.85	0.21			
1.93	0.15			
2	0.1			
2.08	0.04			
2.22	0.05			
2.33	0.12			
2.39	0.2			
2.46	0.25			
2.59	0.26			
2.66	0.2			
2.72	0.13			
2.79	0.04			
1342#	Number	of	data					
#a	b	m	n	R	err			
1	2	3	4	-223.2846 0.119724
1	2	4	5	-185.7788 0.129317
1	2	5	6	-41.65288 0.024438
1	2	6	7	-21.14183 0.016164
1	2	7	8	-11.01394 0.006109
1	2	8	9	-4.142486 0.002160
1	2	9	10	-0.412107 0.000213
1	2	10	11	-0.261788 0.000095
1	3	5	7	-163.8511 0.0000000
1	3	7	9	-34.08965 0.012622
1	3	9	11	-1.372767 0.0000000
1	3	11	13	-2.480127 0.000788
1	3	13	15	-0.741179 0.000197
1	3	15	17	-0.708380 0.0000000
1	3	17	19	-0.240539 0.0000000
1	3	19	21	-0.232296 0.000069
2	3	4	5	-453.4427 0.134847
2	3	5	6	-69.33126 0.041288
2	3	6	7	-31.78130 0.008427
2	3	7	8	-14.20926 0.007298
2	3	8	9	-4.720704 0.001824
2	3	9	10	-0.433853 0.000161
2	3	10	11	-0.264331 0.000186
2	3	11	12	-0.508887 0.000294
1	4	7	10	-86.64478 0.021774
1	4	10	13	-6.572108 0.0000000
1	4	13	16	-2.337535 0.000962
1	4	16	19	-1.275589 0.0000000
1	4	19	22	-0.650865 -0.000000
1	4	22	25	-0.626726 0.0000000
1	4	25	28	-0.236309 0.000060
1	4	28	31	-0.236252 0.000104
2	4	6	8	-184.1666 -0.005413
2	4	8	10	-17.96850 -0.000042
2	4	10	12	-2.577124 -0.000001
2	4	12	14	-3.029163 0.0000000
2	4	14	16	-1.304827 0.000338
2	4	16	18	-0.798918 0.0000000
2	4	18	20	-0.334019 0.000084
2	4	20	22	-0.322236 0.0000000
3	4	5	6	-252.8908 0.159446
3	4	6	7	-99.32878 -0.002663
3	4	7	8	-38.88674 0.021306
3	4	8	9	-11.77006 -0.000020
3	4	9	10	-1.039847 0.000332
3	4	10	11	-0.623434 0.000235
3	4	11	12	-1.179968 0.0000000
3	4	12	13	-1.757715 0.0000000
1	5	9	13	-19.79474 -0.000067
1	5	13	17	-6.800316 0.002642
1	5	17	21	-2.061630 0.0000000
1	5	21	25	-1.663450 -0.000000
1	5	25	29	-0.704188 -0.000000
2	5	8	11	-57.35699 0.012875
2	5	11	14	-12.46066 0.0000000
2	5	14	17	-4.808464 0.0000000
2	5	17	20	-1.335503 0.000569
2	5	20	23	-1.210045 0.000284
2	5	23	26	-0.902494 0.000348
2	5	26	29	-0.453196 0.000174
2	5	29	32	-0.323653 0.000100
3	5	7	9	-220.9694 0.263895
3	5	9	11	-6.035093 0.003116
3	5	11	13	-9.919900 0.006733
3	5	13	15	-2.785994 0.001683
3	5	15	17	-2.543838 0.001799
3	5	17	19	-0.813111 0.000502
3	5	19	21	-0.774622 0.000449
3	5	21	23	-0.626505 0.000693
4	5	6	7	-423.7873 0.116302
4	5	7	8	-136.4107 0.123356
4	5	8	9	-34.12316 0.014537
4	5	9	10	-2.789902 0.001573
4	5	10	11	-1.586996 0.000908
4	5	11	12	-2.887293 0.001436
4	5	12	13	-4.098102 0.001817
4	5	13	14	-0.757468 0.000359
2	6	10	14	-27.52224 0.0000000
2	6	14	18	-8.903854 0.002104
2	6	18	22	-2.598525 0.000743
2	6	22	26	-2.053248 0.000526
2	6	26	30	-0.916055 0.000371
3	6	9	12	-21.34007 0.0000000
3	6	12	15	-15.93687 0.0000000
3	6	15	18	-5.270521 0.001115
3	6	18	21	-1.928463 0.000557
3	6	21	24	-1.590475 0.0000000
3	6	24	27	-0.933844 0.000278
3	6	27	30	-0.651335 -0.000000
4	6	8	10	-108.9563 0.055018
4	6	10	12	-11.07906 0.004862
4	6	12	14	-10.83752 0.003970
4	6	14	16	-4.284956 0.001403
4	6	16	18	-2.502536 0.000992
4	6	18	20	-0.990336 0.000248
4	6	20	22	-0.947990 0.0000000
4	6	22	24	-0.909349 0.0000000
5	6	7	8	-430.2876 0.528469
5	6	8	9	-67.41599 0.025910
5	6	9	10	-4.636210 0.001619
5	6	10	11	-2.495237 0.001280
5	6	11	12	-4.118196 0.001145
5	6	12	13	-5.123488 0.001145
5	6	13	14	-0.852564 -0.000000
5	6	14	15	-1.305397 0.000286
3	7	11	15	-32.35111 0.009675
3	7	15	19	-7.663557 -0.000013
3	7	19	23	-3.027607 0.000855
3	7	23	27	-1.894100 0.000604
3	7	27	31	-0.997337 0.000302
4	7	10	13	-29.26141 0.008499
4	7	13	16	-7.975939 -0.000011
4	7	16	19	-4.125483 -0.000002
4	7	19	22	-1.935289 -0.000000
4	7	22	25	-1.795930 -0.000000
4	7	25	28	-0.645768 0.0000000
4	7	28	31	-0.650445 0.000187
5	7	9	11	-13.60121 0.012701
5	7	11	13	-16.06590 0.013472
5	7	13	15	-3.579113 0.003273
5	7	15	17	-3.300873 0.002862
5	7	17	19	-1.002709 0.000930
5	7	19	21	-0.902515 0.000687
5	7	21	23	-0.720128 0.000658
5	7	23	25	-0.716684 0.000627
6	7	8	9	-74.04926 0.069441
6	7	9	10	-4.315438 0.003336
6	7	10	11	-2.137609 0.001907
6	7	11	12	-3.178905 0.003068
6	7	12	13	-3.625671 0.002617
6	7	13	14	-0.546482 0.000258
6	7	14	15	-0.864489 0.000612
6	7	15	16	-0.651203 0.000462
4	8	12	16	-34.14374 0.008229
4	8	16	20	-7.177413 -0.000011
4	8	20	24	-3.542341 0.001028
4	8	24	28	-1.661639 0.000363
4	8	28	32	-1.087034 0.0000000
5	8	11	14	-35.34349 0.009307
5	8	14	17	-10.33420 0.003290
5	8	17	20	-2.450235 -0.000002
5	8	20	23	-1.996108 0.000822
5	8	23	26	-1.420708 0.000411
5	8	26	29	-0.678550 0.000251
5	8	29	32	-0.491047 0.0000000
6	8	10	12	-19.98223 0.013801
6	8	12	14	-13.99868 0.010540
6	8	14	16	-5.017148 0.004879
6	8	16	18	-2.727296 0.001992
6	8	18	20	-0.957805 0.001026
6	8	20	22	-0.861555 0.000609
6	8	22	24	-0.815938 0.000681
6	8	24	26	-0.522505 0.000412
7	8	9	10	-17.17259 0.010056
7	8	10	11	-6.628229 0.003840
7	8	11	12	-8.054227 0.004105
7	8	12	13	-8.508253 0.004105
7	8	13	14	-1.325761 0.000811
7	8	14	15	-2.015178 0.001257
7	8	15	16	-1.486773 0.000811
7	8	16	17	-1.368110 0.000725
5	9	13	17	-34.86331 -0.000258
