#ITitle 	"MINI-LIGN.180613.07H08"
#IInfo 	" "
#IVersion 	9.000
#IDate 	02/22/1997 
!Data Type: F-Freq. Domain, S-Stream Data, T-Time Domain 
#ST
!--------------------------------------
!System Section
#SNAME   "MINI_LIGNE18061307H0"
#SGDflt  0
#SR50Hz
#SHiNse
#SMuxN  1
#SXcale 1.000
#SOffset 0.00000
!TX Section
#XMXVlt  480.000
#XCurMx  2500.000
#XPowMx  250.000
#XVTrgt  50.000
#XITrgt  50.000
#XBtVmn  11.000
#XTmpMx  70.000
#XLrRes  1
#XUpRes  200000
!TDIP Section
#TFrequ  5.000
#TStcks  3
#TRDely  29.999
#TLngtR  59.999
#TChrg
#TIPDly  2.222
#TNResOnly
!ERTLab Header Info
Electrodes input/output format
#elec_no_cable= 1
#elec_cable_col= 1
#elec_id_col= 2
#elec_x_col= 3
#elec_y_col= 4
#elec_z_col= 5
#elec_elev_col= -1
#elec_type_col= -1
#data_id_col= 1
#data_a_cable_col= 2
#data_a_elec_col= 3
#data_b_cable_col= 4
#data_b_elec_col= 5
#data_m_cable_col= 6
#data_m_elec_col= 7
#data_n_cable_col= 8
#data_n_elec_col= 9
#data_res_col= 10
#data_std_res_col= 11
#data_ip_wind_col= -1
#data_std_ip_col= -1
#data_i_curr_col= 14
#data_appres= 1
#data_ip_scale= 1000
!Electrodes
#elec_start
!Cbl# El# Elev-X  Elev-Y  Elev-Z  Terrn-Z  Type  El.Num
 001,01 +.00000 +.00000 +.00000 +.00000 001
 001,02 +.20000 +.00000 +.00000 +.00000 002
 001,03 +.40000 +.00000 +.00000 +.00000 003
 001,04 +.60000 +.00000 +.00000 +.00000 004
 001,05 +.80000 +.00000 +.00000 +.00000 005
 001,06 +1.0000 +.00000 +.00000 +.00000 006
 001,07 +1.2000 +.00000 +.00000 +.00000 007
 001,08 +1.4000 +.00000 +.00000 +.00000 008
 001,09 +1.6000 +.00000 +.00000 +.00000 009
 001,10 +1.8000 +.00000 +.00000 +.00000 010
 001,11 +2.0000 +.00000 +.00000 +.00000 011
 001,12 +2.2000 +.00000 +.00000 +.00000 012
 001,13 +2.4000 +.00000 +.00000 +.00000 013
 001,14 +2.6000 +.00000 +.00000 +.00000 014
 001,15 +2.8000 +.00000 +.00000 +.00000 015
 001,16 +3.0000 +.00000 +.00000 +.00000 016
 001,17 +3.2000 +.00000 +.00000 +.00000 017
 001,18 +3.4000 +.00000 +.00000 +.00000 018
 001,19 +3.6000 +.00000 +.00000 +.00000 019
 001,20 +3.8000 +.00000 +.00000 +.00000 020
 001,21 +4.0000 +.00000 +.00000 +.00000 021
 001,22 +4.2000 +.00000 +.00000 +.00000 022
 001,23 +4.4000 +.00000 +.00000 +.00000 023
 001,24 +4.6000 +.00000 +.00000 +.00000 024
 001,25 +4.8000 +.00000 +.00000 +.00000 025
 001,26 +5.0000 +.00000 +.00000 +.00000 026
 001,27 +5.2000 +.00000 +.00000 +.00000 027
 001,28 +5.4000 +.00000 +.00000 +.00000 028
 001,29 +5.6000 +.00000 +.00000 +.00000 029
 001,30 +5.8000 +.00000 +.00000 +.00000 030
 001,31 +6.0000 +.00000 +.00000 +.00000 031
 001,32 +6.2000 +.00000 +.00000 +.00000 032
#elec_end
!End ERTLab Header Info
!---------------------------------------------------!
!Batteries Main +14.2 Tx  +14.1 TxV 0.000
!Temp.     Main +21.6 Txp +17.3 Txs +17.2
!Begin Data Section!
#data_start
! ID      A      B      M      N        V/I,     Std.      Amp.,   Std.    Current   ContactR  Date_And_Time    Gains     Tx_V
! num   Ca El  Ca El  Ca El  Ca El    (Ohms)    (Ohms)    (Volts) (Volts)  
000001 001,01 001,02 001,03 001,04 -559.5073 +0.522638 -2.628435 +0.002455 +4.697767 +11809.00 19970222_191902 CH 01 GN 1  +50.0
000002 001,01 001,02 001,04 001,05 -220.8995 +0.230461 -1.037734 +0.001082 +4.697767 +11809.00 19970222_191902 CH 02 GN 1  +50.0
000003 001,01 001,02 001,05 001,06 -101.0829 +0.099792 -0.474864 +0.000468 +4.697767 +11809.00 19970222_191902 CH 03 GN 1  +50.0
000004 001,01 001,02 001,06 001,07 -29.76684 +0.027759 -0.139837 +0.000130 +4.697767 +11809.00 19970222_191902 CH 04 GN 2  +50.0
000005 001,01 001,02 001,07 001,08 -15.09944 +0.015872 -0.070933 +0.000074 +4.697767 +11809.00 19970222_191902 CH 05 GN 3  +50.0
000006 001,01 001,02 001,08 001,09 -8.529622 +0.007936 -0.040070 +0.000037 +4.697767 +11809.00 19970222_191902 CH 06 GN 3  +50.0
000007 001,01 001,02 001,09 001,10 -1.156919 +0.001226 -0.005434 +0.000005 +4.697767 +11809.00 19970222_191902 CH 07 GN 3  +50.0
000008 001,01 001,02 001,10 001,11 -0.192203 +0.000389 -0.000902 +0.000001 +4.697767 +11809.00 19970222_191902 CH 08 GN 4  +50.0
000009 001,01 001,03 001,05 001,07 -232.7203 +0.056159 -0.599529 +0.000144 +2.576181 +21756.00 19970222_191904 CH 01 GN 1  +50.0
000010 001,01 001,03 001,07 001,09 -52.52796 +0.019855 -0.135321 +0.000051 +2.576181 +21756.00 19970222_191904 CH 02 GN 2  +50.0
000011 001,01 001,03 001,09 001,11 -2.377409 +0.000620 -0.006124 +0.000001 +2.576181 +21756.00 19970222_191904 CH 03 GN 3  +50.0
000012 001,01 001,03 001,11 001,13 -2.812752 +0.000877 -0.007246 +0.000002 +2.576181 +21756.00 19970222_191904 CH 04 GN 3  +50.0
000013 001,01 001,03 001,13 001,15 -1.395408 +0.000820 -0.003594 +0.000002 +2.576181 +21756.00 19970222_191904 CH 05 GN 3  +50.0
000014 001,01 001,03 001,15 001,17 -1.191762 +0.000310 -0.003070 +0.000000 +2.576181 +21756.00 19970222_191904 CH 06 GN 3  +50.0
000015 001,01 001,03 001,17 001,19 -0.305315 0.0000000 -0.000786 0.0000000 +2.576181 +21756.00 19970222_191904 CH 07 GN 2  +50.0
000016 001,01 001,03 001,19 001,21 -0.202236 +0.000251 -0.000520 +0.000000 +2.576181 +21756.00 19970222_191904 CH 08 GN 3  +50.0
000017 001,02 001,03 001,04 001,05 -336.4326 +0.225868 -0.914270 +0.000613 +2.717543 +19656.00 19970222_191906 CH 01 GN 1  +51.0
000018 001,02 001,03 001,05 001,06 -67.29559 0.0000000 -0.182878 0.0000000 +2.717543 +19656.00 19970222_191906 CH 02 GN 2  +51.0
000019 001,02 001,03 001,06 001,07 -34.42699 -0.000103 -0.093556 -0.000000 +2.717543 +19656.00 19970222_191906 CH 03 GN 2  +51.0
000020 001,02 001,03 001,07 001,08 -18.70444 0.0000000 -0.050830 0.0000000 +2.717543 +19656.00 19970222_191906 CH 04 GN 3  +51.0
000021 001,02 001,03 001,08 001,09 -10.15632 0.0000000 -0.027600 0.0000000 +2.717543 +19656.00 19970222_191906 CH 05 GN 3  +51.0
000022 001,02 001,03 001,09 001,10 -0.680650 +0.000207 -0.001849 +0.000000 +2.717543 +19656.00 19970222_191906 CH 06 GN 4  +51.0
000023 001,02 001,03 001,10 001,11 -0.366354 -0.000000 -0.000995 -0.000000 +2.717543 +19656.00 19970222_191906 CH 07 GN 4  +51.0
