#ITitle 	"MINI-LIGNE.180614.12H30"
#IInfo 	" "
#IVersion 	9.000
#IDate 	02/00/2048 
!Data Type: F-Freq. Domain, S-Stream Data, T-Time Domain 
#ST
!--------------------------------------
!System Section
#SNAME   "MINI_LIGNE18061412H3"
#SGDflt  0
#SR50Hz
#SHiNse
#SMuxN  1
#SXcale 1.000
#SOffset 0.00000
!TX Section
#XMXVlt  480.000
#XCurMx  2500.000
#XPowMx  250.000
#XVTrgt  50.000
#XITrgt  20.000
#XBtVmn  11.000
#XTmpMx  70.000
#XLrRes  1
#XUpRes  200000
!TDIP Section
#TFrequ  5.000
#TStcks  3
#TRDely  29.999
#TLngtR  59.999
#TChrg
#TIPDly  2.222
#TNResOnly
!ERTLab Header Info
Electrodes input/output format
#elec_no_cable= 1
#elec_cable_col= 1
#elec_id_col= 2
#elec_x_col= 3
#elec_y_col= 4
#elec_z_col= 5
#elec_elev_col= -1
#elec_type_col= -1
#data_id_col= 1
#data_a_cable_col= 2
#data_a_elec_col= 3
#data_b_cable_col= 4
#data_b_elec_col= 5
#data_m_cable_col= 6
#data_m_elec_col= 7
#data_n_cable_col= 8
#data_n_elec_col= 9
#data_res_col= 10
#data_std_res_col= 11
#data_ip_wind_col= -1
#data_std_ip_col= -1
#data_i_curr_col= 14
#data_appres= 1
#data_ip_scale= 1000
!Electrodes
#elec_start
!Cbl# El# Elev-X  Elev-Y  Elev-Z  Terrn-Z  Type  El.Num
 001,01 +.00000 +.00000 +.00000 +.00000 001
 001,02 +.20000 +.00000 +.00000 +.00000 002
 001,03 +.40000 +.00000 +.00000 +.00000 003
 001,04 +.60000 +.00000 +.00000 +.00000 004
 001,05 +.80000 +.00000 +.00000 +.00000 005
 001,06 +1.0000 +.00000 +.00000 +.00000 006
 001,07 +1.2000 +.00000 +.00000 +.00000 007
 001,08 +1.4000 +.00000 +.00000 +.00000 008
 001,09 +1.6000 +.00000 +.00000 +.00000 009
 001,10 +1.8000 +.00000 +.00000 +.00000 010
 001,11 +2.0000 +.00000 +.00000 +.00000 011
 001,12 +2.2000 +.00000 +.00000 +.00000 012
 001,13 +2.4000 +.00000 +.00000 +.00000 013
 001,14 +2.6000 +.00000 +.00000 +.00000 014
 001,15 +2.8000 +.00000 +.00000 +.00000 015
 001,16 +3.0000 +.00000 +.00000 +.00000 016
 001,17 +3.2000 +.00000 +.00000 +.00000 017
 001,18 +3.4000 +.00000 +.00000 +.00000 018
 001,19 +3.6000 +.00000 +.00000 +.00000 019
 001,20 +3.8000 +.00000 +.00000 +.00000 020
 001,21 +4.0000 +.00000 +.00000 +.00000 021
 001,22 +4.2000 +.00000 +.00000 +.00000 022
 001,23 +4.4000 +.00000 +.00000 +.00000 023
 001,24 +4.6000 +.00000 +.00000 +.00000 024
 001,25 +4.8000 +.00000 +.00000 +.00000 025
 001,26 +5.0000 +.00000 +.00000 +.00000 026
 001,27 +5.2000 +.00000 +.00000 +.00000 027
 001,28 +5.4000 +.00000 +.00000 +.00000 028
 001,29 +5.6000 +.00000 +.00000 +.00000 029
 001,30 +5.8000 +.00000 +.00000 +.00000 030
 001,31 +6.0000 +.00000 +.00000 +.00000 031
 001,32 +6.2000 +.00000 +.00000 +.00000 032
#elec_end
!End ERTLab Header Info
!---------------------------------------------------!
!Batteries Main +13.1 Tx  +13.6 TxV 0.000
!Temp.     Main +36.3 Txp +27.5 Txs +27.2
!Begin Data Section!
#data_start
! ID      A      B      M      N        V/I,     Std.      Amp.,   Std.    Current   ContactR  Date_And_Time    Gains     Tx_V
! num   Ca El  Ca El  Ca El  Ca El    (Ohms)    (Ohms)    (Volts) (Volts)  
000001 001,01 001,02 001,03 001,04 -219.3269 +0.081254 -3.826283 +0.001417 +17.44556 +2673.000 20480200_173614 CH 01 GN 1  +40.1
000002 001,01 001,02 001,04 001,05 -182.3256 +0.104898 -3.180773 +0.001830 +17.44556 +2673.000 20480200_173614 CH 02 GN 1  +40.1
000003 001,01 001,02 001,05 001,06 -40.81335 +0.020313 -0.712012 +0.000354 +17.44556 +2673.000 20480200_173614 CH 03 GN 1  +40.1
000004 001,01 001,02 001,06 001,07 -20.86336 +0.013112 -0.363973 +0.000228 +17.44556 +2673.000 20480200_173614 CH 04 GN 2  +40.1
000005 001,01 001,02 001,07 001,08 -10.83793 +0.004146 -0.189073 +0.000072 +17.44556 +2673.000 20480200_173614 CH 05 GN 2  +40.1
000006 001,01 001,02 001,08 001,09 -4.054626 +0.001795 -0.070735 +0.000031 +17.44556 +2673.000 20480200_173614 CH 06 GN 3  +40.1
000007 001,01 001,02 001,09 001,10 -0.405149 +0.000158 -0.007068 +0.000002 +17.44556 +2673.000 20480200_173614 CH 07 GN 4  +40.1
000008 001,01 001,02 001,10 001,11 -0.261407 +0.000091 -0.004560 +0.000001 +17.44556 +2673.000 20480200_173614 CH 08 GN 4  +40.1
000009 001,01 001,03 001,05 001,07 -161.9965 +0.044999 -2.083291 +0.000578 +12.86010 +4239.000 20480200_173616 CH 01 GN 1  +44.5
000010 001,01 001,03 001,07 001,09 -33.71959 -0.000703 -0.433637 -0.000009 +12.86010 +4239.000 20480200_173616 CH 02 GN 2  +44.5
000011 001,01 001,03 001,09 001,11 -1.362796 0.0000000 -0.017525 0.0000000 +12.86010 +4239.000 20480200_173616 CH 03 GN 3  +44.5
000012 001,01 001,03 001,11 001,13 -2.474859 +0.000703 -0.031826 +0.000009 +12.86010 +4239.000 20480200_173616 CH 04 GN 3  +44.5
000013 001,01 001,03 001,13 001,15 -0.723958 -0.000000 -0.009310 -0.000000 +12.86010 +4239.000 20480200_173616 CH 05 GN 4  +44.5
000014 001,01 001,03 001,15 001,17 -0.696152 +0.000175 -0.008952 +0.000002 +12.86010 +4239.000 20480200_173616 CH 06 GN 3  +44.5
000015 001,01 001,03 001,17 001,19 -0.239571 0.0000000 -0.003080 0.0000000 +12.86010 +4239.000 20480200_173616 CH 07 GN 3  +44.5
000016 001,01 001,03 001,19 001,21 -0.229981 0.0000000 -0.002957 0.0000000 +12.86010 +4239.000 20480200_173616 CH 08 GN 3  +44.5
000017 001,02 001,03 001,04 001,05 -449.7082 +0.188910 -3.896520 +0.001636 +8.664553 +3882.000 20480200_173620 CH 01 GN 1  +27.0
000018 001,02 001,03 001,05 001,06 -68.67133 +0.040900 -0.595006 +0.000354 +8.664553 +3882.000 20480200_173620 CH 02 GN 1  +27.0
000019 001,02 001,03 001,06 001,07 -31.75390 +0.011806 -0.275133 +0.000102 +8.664553 +3882.000 20480200_173620 CH 03 GN 2  +27.0
000020 001,02 001,03 001,07 001,08 -14.15845 +0.008348 -0.122676 +0.000072 +8.664553 +3882.000 20480200_173620 CH 04 GN 2  +27.0
000021 001,02 001,03 001,08 001,09 -4.668284 +0.002333 -0.040448 +0.000020 +8.664553 +3882.000 20480200_173620 CH 05 GN 3  +27.0
000022 001,02 001,03 001,09 001,10 -0.429907 +0.000225 -0.003724 +0.000001 +8.664553 +3882.000 20480200_173620 CH 06 GN 4  +27.0
000023 001,02 001,03 001,10 001,11 -0.266475 +0.000184 -0.002308 +0.000001 +8.664553 +3882.000 20480200_173620 CH 07 GN 4  +27.0
000024 001,02 001,03 001,11 001,12 -0.521307 +0.000368 -0.004516 +0.000003 +8.664553 +3882.000 20480200_173620 CH 08 GN 4  +27.0
000025 001,01 001,04 001,07 001,10 -86.16077 +0.021238 -0.586919 +0.000144 +6.811913 +8424.000 20480200_173622 CH 01 GN 1  +49.8
000026 001,01 001,04 001,10 001,13 -6.599990 0.0000000 -0.044958 0.0000000 +6.811913 +8424.000 20480200_173622 CH 02 GN 3  +49.8
000027 001,01 001,04 001,13 001,16 -2.281740 +0.000663 -0.015543 +0.000004 +6.811913 +8424.000 20480200_173622 CH 03 GN 3  +49.8
000028 001,01 001,04 001,16 001,19 -1.262398 0.0000000 -0.008599 0.0000000 +6.811913 +8424.000 20480200_173622 CH 04 GN 4  +49.8
000029 001,01 001,04 001,19 001,22 -0.646581 +0.000165 -0.004404 +0.000001 +6.811913 +8424.000 20480200_173622 CH 05 GN 3  +49.8
000030 001,01 001,04 001,22 001,25 -0.622607 0.0000000 -0.004241 0.0000000 +6.811913 +8424.000 20480200_173622 CH 06 GN 4  +49.8
000031 001,01 001,04 001,25 001,28 -0.236072 +0.000058 -0.001608 +0.000000 +6.811913 +8424.000 20480200_173622 CH 07 GN 4  +49.8
000032 001,01 001,04 001,28 001,31 -0.235295 +0.000058 -0.001602 +0.000000 +6.811913 +8424.000 20480200_173622 CH 08 GN 2  +49.8
000033 001,02 001,04 001,06 001,08 -184.3513 -0.016129 -1.240184 -0.000108 +6.727284 +8424.000 20480200_173624 CH 01 GN 1  +50.0
000034 001,02 001,04 001,08 001,10 -17.80166 +0.003801 -0.119756 +0.000025 +6.727284 +8424.000 20480200_173624 CH 02 GN 2  +50.0
000035 001,02 001,04 001,10 001,12 -2.628617 +0.005820 -0.017683 +0.000039 +6.727284 +8424.000 20480200_173624 CH 03 GN 3  +50.0
000036 001,02 001,04 001,12 001,14 -2.995833 +0.003360 -0.020153 +0.000022 +6.727284 +8424.000 20480200_173624 CH 04 GN 3  +50.0
000037 001,02 001,04 001,14 001,16 -1.281284 +0.003098 -0.008619 +0.000020 +6.727284 +8424.000 20480200_173624 CH 05 GN 3  +50.0
000038 001,02 001,04 001,16 001,18 -0.789573 +0.000628 -0.005311 +0.000004 +6.727284 +8424.000 20480200_173624 CH 06 GN 4  +50.0
000039 001,02 001,04 001,18 001,20 -0.335341 +0.000187 -0.002255 +0.000001 +6.727284 +8424.000 20480200_173624 CH 07 GN 4  +50.0
000040 001,02 001,04 001,20 001,22 -0.319794 0.0000000 -0.002151 0.0000000 +6.727284 +8424.000 20480200_173624 CH 08 GN 3  +50.0
000041 001,03 001,04 001,05 001,06 -251.7558 +0.177650 -1.739704 +0.001227 +6.910284 +8020.000 20480200_173626 CH 01 GN 1  +50.0
000042 001,03 001,04 001,06 001,07 -99.62814 +0.029608 -0.688458 +0.000204 +6.910284 +8020.000 20480200_173626 CH 02 GN 1  +50.0
000043 001,03 001,04 001,07 001,08 -38.87020 +0.023407 -0.268604 +0.000161 +6.910284 +8020.000 20480200_173626 CH 03 GN 2  +50.0
000044 001,03 001,04 001,08 001,09 -11.66739 +0.004532 -0.080624 +0.000031 +6.910284 +8020.000 20480200_173626 CH 04 GN 3  +50.0
000045 001,03 001,04 001,09 001,10 -1.032873 +0.000400 -0.007137 +0.000002 +6.910284 +8020.000 20480200_173626 CH 05 GN 4  +50.0
000046 001,03 001,04 001,10 001,11 -0.630967 +0.000327 -0.004360 +0.000002 +6.910284 +8020.000 20480200_173626 CH 06 GN 4  +50.0
000047 001,03 001,04 001,11 001,12 -1.217117 +0.000462 -0.008410 +0.000003 +6.910284 +8020.000 20480200_173626 CH 07 GN 4  +50.0
000048 001,03 001,04 001,12 001,13 -1.744692 +0.000654 -0.012056 +0.000004 +6.910284 +8020.000 20480200_173626 CH 08 GN 4  +50.0
000049 001,01 001,05 001,09 001,13 -19.80663 -0.000131 -0.169738 -0.000001 +8.569795 +6552.000 20480200_173628 CH 01 GN 2  +50.3
000050 001,01 001,05 001,13 001,17 -6.675492 +0.005583 -0.057207 +0.000047 +8.569795 +6552.000 20480200_173628 CH 02 GN 3  +50.3
000051 001,01 001,05 001,17 001,21 -2.055330 +0.000527 -0.017613 +0.000004 +8.569795 +6552.000 20480200_173628 CH 03 GN 3  +50.3
000052 001,01 001,05 001,21 001,25 -1.653861 0.0000000 -0.014173 0.0000000 +8.569795 +6552.000 20480200_173628 CH 04 GN 3  +50.3
000053 001,01 001,05 001,25 001,29 -0.703016 -0.000000 -0.006024 -0.000000 +8.569795 +6552.000 20480200_173628 CH 05 GN 3  +50.3
000054 001,02 001,05 001,08 001,11 -56.86539 -0.000565 -0.454319 -0.000004 +7.989389 +7291.000 20480200_173630 CH 01 GN 2  +49.7
